ensembl_id	ensembl_version	gene_symbol	gene_type	symbol_ambiguous	on_panel
ENSG00000266196	1	AC090506.1	lncRNA	False	False
ENSG00000266202	1	AC005697.1	protein_coding	False	False
ENSG00000266203	1	MIR5585	miRNA	False	False
ENSG00000266204	1	MIR5589	miRNA	False	False
ENSG00000266206	1	MIR3926-1	miRNA	False	False
ENSG00000266208	1	AC080112.1	lncRNA	False	False
ENSG00000266210	2	RN7SL371P	misc_RNA	False	False
ENSG00000266211	1	MIR3156-3	miRNA	False	False
ENSG00000266213	1	AC107892.1	lncRNA	False	False
ENSG00000266215	1	MIR3167	miRNA	False	False
ENSG00000266226	1	MIR4323	miRNA	False	False
ENSG00000266228	1	MIR3611	miRNA	False	False
ENSG00000266232	1	MIR3178	miRNA	False	False
ENSG00000266235	1	MIR3176	miRNA	False	False
ENSG00000266240	1	MIR5091	miRNA	False	False
ENSG00000266243	1	MIR4279	miRNA	False	False
ENSG00000266245	1	MIR4644	miRNA	False	False
ENSG00000266248	1	AC011474.2	lncRNA	False	False
ENSG00000266255	1	MIR4475	miRNA	False	False
ENSG00000266256	3	LINC00683	lncRNA	False	False
ENSG00000266258	1	LINC01909	lncRNA	False	False
ENSG00000266261	1	AC005324.4	lncRNA	False	False
ENSG00000266262	1	MIR4428	miRNA	False	False
ENSG00000266265	4	KLF14	protein_coding	False	False
ENSG00000266268	5	AP005203.1	lncRNA	False	False
ENSG00000266270	1	AC098818.3	miRNA	False	False
ENSG00000266273	1	AC044873.1	lncRNA	False	False
ENSG00000266274	2	RN7SL138P	misc_RNA	False	False
ENSG00000266276	3	MIR4743	miRNA	False	False
ENSG00000266278	1	LINC01910	lncRNA	False	False
ENSG00000266279	1	AC135178.5	lncRNA	False	False
ENSG00000266283	1	AC091588.3	lncRNA	False	False
ENSG00000266287	1	MIR3683	miRNA	False	False
ENSG00000266288	1	AP005671.1	lncRNA	False	False
ENSG00000266289	1	AC012213.3	lncRNA	False	False
ENSG00000266290	1	AC015813.3	lncRNA	False	False
ENSG00000266291	1	MIR3180-3	miRNA	False	False
ENSG00000266299	1	MIR3118-1	miRNA	False	False
ENSG00000266302	6	AC098850.3	protein_coding	False	False
ENSG00000266304	1	LIVAR	lncRNA	False	False
ENSG00000266305	1	MIR4518	miRNA	False	False
ENSG00000266307	1	MIR5093	miRNA	False	False
ENSG00000266308	2	RN7SL510P	misc_RNA	False	False
ENSG00000266311	6	AC007952.8	lncRNA	False	False
ENSG00000266312	2	LINC01927	lncRNA	False	False
ENSG00000266313	2	AC026254.2	lncRNA	False	False
ENSG00000266315	1	MIR4668	miRNA	False	False
ENSG00000266317	2	RN7SL703P	misc_RNA	False	False
ENSG00000266318	1	MIR5692A1	miRNA	False	False
ENSG00000266320	1	MIR3909	miRNA	False	False
ENSG00000266321	1	MIR4293	miRNA	False	False
ENSG00000266324	1	MIR4663	miRNA	False	False
ENSG00000266325	1	MIR3665	miRNA	False	False
ENSG00000266327	1	MIR4503	miRNA	False	False
ENSG00000266328	3	MIR4536-2	miRNA	False	False
ENSG00000266329	1	MIR4281	miRNA	False	False
ENSG00000266335	1	AC016383.1	lncRNA	False	False
ENSG00000266338	6	NBPF15	protein_coding	False	False
ENSG00000266340	1	AC138207.7	lncRNA	False	False
ENSG00000266341	1	AC004477.1	lncRNA	False	False
ENSG00000266354	1	MIR4776-1	miRNA	False	False
ENSG00000266357	6	LINC02074	lncRNA	False	False
ENSG00000266368	1	AC005410.2	lncRNA	False	False
ENSG00000266369	1	AC090774.2	lncRNA	False	False
ENSG00000266370	1	MIR3657	miRNA	False	False
ENSG00000266378	1	AC005224.2	lncRNA	False	False
ENSG00000266383	1	MIR5002	miRNA	False	False
ENSG00000266385	1	AC005899.5	lncRNA	False	False
ENSG00000266389	1	AC002091.2	lncRNA	False	False
ENSG00000266392	1	MIR4740	miRNA	False	False
ENSG00000266396	1	MIR4273	miRNA	False	False
ENSG00000266397	1	AP000919.2	lncRNA	False	False
ENSG00000266401	2	AP002478.1	lncRNA	False	False
ENSG00000266402	3	SNHG25	lncRNA	False	False
ENSG00000266407	1	MIR3157	miRNA	False	False
ENSG00000266412	5	NCOA4	protein_coding	False	False
ENSG00000266415	1	MIR4636	miRNA	False	False
ENSG00000266417	1	MIR4424	miRNA	False	False
ENSG00000266420	2	RN7SL118P	misc_RNA	False	False
ENSG00000266421	3	MIR4451	miRNA	False	False
ENSG00000266423	1	MIR3163	miRNA	False	False
ENSG00000266426	1	MIR4719	miRNA	False	False
ENSG00000266431	1	MIR5580	miRNA	False	False
ENSG00000266436	1	MIR4264	miRNA	False	False
ENSG00000266437	1	MIR4746	miRNA	False	False
ENSG00000266439	2	RN7SL493P	misc_RNA	False	False
ENSG00000266441	1	AP005205.2	lncRNA	False	False
ENSG00000266445	1	NARF-AS1	lncRNA	False	False
ENSG00000266449	1	MIR3713	miRNA	False	False
ENSG00000266450	1	AC019183.1	lncRNA	False	False
ENSG00000266454	1	MIR3179-3	miRNA	False	False
ENSG00000266456	1	AP001178.3	lncRNA	False	False
ENSG00000266458	1	MIR4259	miRNA	False	False
ENSG00000266460	1	AC021506.1	lncRNA	False	False
ENSG00000266461	1	MIR2392	miRNA	False	False
ENSG00000266463	1	MIR3196	miRNA	False	False
ENSG00000266466	1	AC233702.7	lncRNA	False	False
ENSG00000266467	2	RN7SL220P	misc_RNA	False	False
ENSG00000266469	2	AC005288.1	lncRNA	False	False
ENSG00000266472	6	MRPS21	protein_coding	False	False
ENSG00000266473	1	AC007448.4	lncRNA	False	False
ENSG00000266477	2	RN7SL616P	misc_RNA	False	False
ENSG00000266478	1	MIR5197	miRNA	False	False
ENSG00000266489	3	AC007922.3	lncRNA	False	False
ENSG00000266490	1	AC127024.5	lncRNA	False	False
ENSG00000266494	1	MIR4641	miRNA	False	False
ENSG00000266495	1	AC011731.1	lncRNA	False	False
ENSG00000266498	1	AC055811.3	lncRNA	False	False
ENSG00000266502	1	MIR5681A	miRNA	False	False
ENSG00000266503	2	RN7SL162P	misc_RNA	False	False
ENSG00000266505	1	AL354674.1	lncRNA	False	False
ENSG00000266507	1	MIR4479	miRNA	False	False
ENSG00000266508	1	MIR3201	miRNA	False	False
ENSG00000266509	1	MIR3934	miRNA	False	False
ENSG00000266514	1	MIR3689F	miRNA	False	False
ENSG00000266515	1	MIR4452	miRNA	False	False
ENSG00000266517	1	MIR4715	miRNA	False	False
ENSG00000266518	1	MIR4268	miRNA	False	False
ENSG00000266521	1	AC021549.1	lncRNA	False	False
ENSG00000266524	3	GDF10	protein_coding	False	False
ENSG00000266525	1	MIR4650-1	miRNA	False	False
ENSG00000266527	1	AC005697.2	lncRNA	False	False
ENSG00000266530	1	MIR4318	miRNA	False	False
ENSG00000266531	1	MIR4706	miRNA	False	False
ENSG00000266533	1	MIR3619	miRNA	False	False
ENSG00000266535	1	AC008133.1	lncRNA	False	False
ENSG00000266538	1	AC005838.2	lncRNA	False	False
ENSG00000266541	1	AP001381.1	lncRNA	False	False
ENSG00000266545	1	MIR5701-1	miRNA	False	False
ENSG00000266553	2	RN7SL356P	misc_RNA	False	False
ENSG00000266554	2	LINC01443	lncRNA	False	False
ENSG00000266555	1	MIR3145	miRNA	False	False
ENSG00000266559	1	MIR4530	miRNA	False	False
ENSG00000266564	1	MIR4418	miRNA	False	False
ENSG00000266569	2	RN7SL377P	misc_RNA	False	False
ENSG00000266570	1	MIR5579	miRNA	False	False
ENSG00000266573	6	AC018697.1	lncRNA	False	False
ENSG00000266578	2	AP001025.1	lncRNA	False	False
ENSG00000266579	1	FO680682.1	lncRNA	False	False
ENSG00000266580	1	MIR4254	miRNA	False	False
ENSG00000266581	1	MIR3166	miRNA	False	False
ENSG00000266582	1	MIR4527	miRNA	False	False
ENSG00000266583	1	MIR4478	miRNA	False	False
ENSG00000266586	1	AC091027.2	lncRNA	False	False
ENSG00000266588	1	AC006441.4	lncRNA	False	False
ENSG00000266589	1	MIR4512	miRNA	False	False
ENSG00000266593	1	MIR4713	miRNA	False	False
ENSG00000266594	1	MIR4766	miRNA	False	False
ENSG00000266598	1	AC037487.2	lncRNA	False	False
ENSG00000266599	1	AC079336.4	lncRNA	False	False
ENSG00000266601	1	AC018521.6	lncRNA	False	False
ENSG00000266602	2	AP005262.1	lncRNA	False	False
ENSG00000266604	1	LINC01887	lncRNA	False	False
ENSG00000266610	2	RN7SL176P	misc_RNA	False	False
ENSG00000266611	1	MIR4703	miRNA	False	False
ENSG00000266614	1	AC103808.5	lncRNA	False	False
ENSG00000266617	1	MIR3692	miRNA	False	False
ENSG00000266618	1	MIR4742	miRNA	False	False
ENSG00000266619	1	MIR4642	miRNA	False	False
ENSG00000266627	2	RN7SL202P	misc_RNA	False	False
ENSG00000266634	1	MIR3972	miRNA	False	False
ENSG00000266640	1	MIR4754	miRNA	False	False
ENSG00000266642	2	AC024267.6	lncRNA	False	False
ENSG00000266643	1	MIR3677	miRNA	False	False
ENSG00000266644	1	AC103810.5	lncRNA	False	False
ENSG00000266645	1	MIR4299	miRNA	False	False
ENSG00000266649	1	MIR3126	miRNA	False	False
ENSG00000266651	1	AC093484.4	lncRNA	False	False
ENSG00000266654	1	AC129510.2	lncRNA	False	False
ENSG00000266655	1	MIR3908	miRNA	False	False
ENSG00000266663	1	MIR3169	miRNA	False	False
ENSG00000266665	1	MIR4739	miRNA	False	False
ENSG00000266666	1	MIR4325	miRNA	False	False
ENSG00000266667	1	AC005703.3	lncRNA	False	False
ENSG00000266668	1	MIR5692C2	miRNA	False	False
ENSG00000266676	1	MIR4297	miRNA	False	False
ENSG00000266677	1	AC087164.1	lncRNA	False	False
ENSG00000266680	1	AL135905.1	lncRNA	False	False
ENSG00000266690	1	MIR4274	miRNA	False	False
ENSG00000266692	1	AP001065.2	snoRNA	False	False
ENSG00000266696	1	AC044840.1	lncRNA	False	False
ENSG00000266698	1	MIR3945	miRNA	False	False
ENSG00000266703	1	MIR4490	miRNA	False	False
ENSG00000266704	1	MIR4498	miRNA	False	False
ENSG00000266705	1	MIR4437	miRNA	False	False
ENSG00000266708	1	AP001793.1	lncRNA	False	False
ENSG00000266709	1	AC005224.3	lncRNA	False	False
ENSG00000266710	2	RN7SL48P	misc_RNA	False	False
ENSG00000266711	1	AC021534.1	lncRNA	False	False
ENSG00000266712	3	MIR3149	miRNA	False	False
ENSG00000266714	9	MYO15B	protein_coding	False	False
ENSG00000266717	1	AC134407.1	lncRNA	False	False
ENSG00000266718	2	AC079336.5	lncRNA	False	False
ENSG00000266719	1	MIR4676	miRNA	False	False
ENSG00000266720	2	RN7SL14P	misc_RNA	False	False
ENSG00000266721	1	MIR5695	miRNA	False	False
ENSG00000266728	5	AC015688.4	protein_coding	False	False
ENSG00000266729	5	DSG1-AS1	lncRNA	False	False
ENSG00000266733	7	TBC1D29P	transcribed_unprocessed_pseudogene	False	False
ENSG00000266738	1	MIR4757	miRNA	False	False
ENSG00000266740	1	MIR4708	miRNA	False	False
ENSG00000266743	1	AC103808.6	lncRNA	False	False
ENSG00000266744	1	AC005304.3	lncRNA	False	False
ENSG00000266745	1	MIR3135A	miRNA	False	False
ENSG00000266750	1	MIR4645	miRNA	False	False
ENSG00000266751	1	MIR3661	miRNA	False	False
ENSG00000266754	2	RN7SL524P	misc_RNA	False	False
ENSG00000266756	1	MIR5680	miRNA	False	False
ENSG00000266758	1	MIR3680-2	miRNA	False	False
ENSG00000266760	1	MIR4464	miRNA	False	False
ENSG00000266761	1	MIR3194	miRNA	False	False
ENSG00000266765	1	AC137735.1	lncRNA	False	False
ENSG00000266767	1	AP000897.2	lncRNA	False	False
ENSG00000266770	2	RN7SL619P	misc_RNA	False	False
ENSG00000266774	1	AC116003.2	lncRNA	False	False
ENSG00000266775	1	AC011840.4	lncRNA	False	False
ENSG00000266776	1	MIR4646	miRNA	False	False
ENSG00000266780	1	MIR4444-2	miRNA	False	False
ENSG00000266782	1	MIR3663	miRNA	False	False
ENSG00000266794	2	RN7SL7P	misc_RNA	False	False
ENSG00000266802	1	AL031428.2	miRNA	False	False
ENSG00000266807	1	MIR548H5	miRNA	False	False
ENSG00000266808	1	MIR548AE1	miRNA	False	False
ENSG00000266821	1	AC018521.7	lncRNA	False	False
ENSG00000266824	1	AC129492.4	lncRNA	False	False
ENSG00000266826	2	IGBP1P2	protein_coding	False	False
ENSG00000266827	1	MIR3689E	miRNA	False	False
ENSG00000266828	2	RN7SL712P	misc_RNA	False	False
ENSG00000266830	1	AC061975.6	lncRNA	False	False
ENSG00000266835	6	GAPLINC	lncRNA	False	False
ENSG00000266840	1	AC068254.1	lncRNA	False	False
ENSG00000266844	1	AC093330.1	lncRNA	False	False
ENSG00000266846	2	AP001021.3	lncRNA	False	False
ENSG00000266850	1	AC090912.2	lncRNA	False	False
ENSG00000266852	2	MIR4482	miRNA	False	False
ENSG00000266855	1	MIR3910-1	miRNA	False	False
ENSG00000266863	2	RN7SL123P	misc_RNA	False	False
ENSG00000266869	2	AC005993.1	lncRNA	False	False
ENSG00000266872	1	AC015688.6	lncRNA	False	False
ENSG00000266875	2	RN7SL408P	misc_RNA	False	False
ENSG00000266877	1	AC007923.3	lncRNA	False	False
ENSG00000266887	1	MIR4535	miRNA	False	False
ENSG00000266890	1	MIR4634	miRNA	False	False
ENSG00000266893	1	AC005394.1	lncRNA	False	False
ENSG00000266897	1	AC005546.1	lncRNA	False	False
ENSG00000266901	1	AC068473.2	lncRNA	False	False
ENSG00000266903	2	AC243964.3	lncRNA	False	False
ENSG00000266904	6	LINC00663	lncRNA	False	False
ENSG00000266905	1	AC114684.1	lncRNA	False	False
ENSG00000266908	2	AL121757.2	lncRNA	False	False
ENSG00000266913	1	LINC01841	lncRNA	False	False
ENSG00000266916	7	ZNF793-AS1	lncRNA	False	False
ENSG00000266921	2	AC006213.1	lncRNA	False	False
ENSG00000266923	1	AC063949.2	lncRNA	False	False
ENSG00000266924	1	AC021594.1	lncRNA	False	False
ENSG00000266925	1	AC015818.7	lncRNA	False	False
ENSG00000266928	1	AC020905.1	lncRNA	False	False
ENSG00000266933	2	AC005775.1	lncRNA	False	False
ENSG00000266936	1	AC011442.1	lncRNA	False	False
ENSG00000266941	1	AC024592.1	lncRNA	False	False
ENSG00000266947	1	AC022916.1	lncRNA	False	False
ENSG00000266950	1	AC008752.1	lncRNA	False	False
ENSG00000266951	2	AC093072.1	lncRNA	False	False
ENSG00000266952	2	LINC01538	lncRNA	False	False
ENSG00000266953	6	AC092073.1	protein_coding	False	False
ENSG00000266954	1	AP001010.1	lncRNA	False	False
ENSG00000266955	1	AP001269.1	lncRNA	False	False
ENSG00000266957	1	AC012254.1	lncRNA	False	False
ENSG00000266961	1	AP005482.1	lncRNA	False	False
ENSG00000266962	2	AC067852.2	lncRNA	False	False
ENSG00000266963	1	AC005625.1	lncRNA	False	False
ENSG00000266964	6	FXYD1	protein_coding	False	False
ENSG00000266967	7	AARSD1	protein_coding	False	False
ENSG00000266969	1	AP002449.1	lncRNA	False	False
ENSG00000266970	1	AC061992.2	lncRNA	False	False
ENSG00000266973	1	AC092296.1	lncRNA	False	False
ENSG00000266975	1	FARSA-AS1	lncRNA	False	False
ENSG00000266976	3	AC079466.1	lncRNA	False	False
ENSG00000266977	2	AC006504.2	lncRNA	False	False
ENSG00000266978	1	AC011511.2	lncRNA	False	False
ENSG00000266979	1	LINC01180	lncRNA	False	False
ENSG00000266980	1	AC087289.1	lncRNA	False	False
ENSG00000266983	1	AC011444.1	lncRNA	False	False
ENSG00000266985	1	AC010485.1	lncRNA	False	False
ENSG00000266987	1	AC104984.5	lncRNA	False	False
ENSG00000266990	1	AC004528.1	lncRNA	False	False
ENSG00000266993	3	AL050343.2	lncRNA	False	False
ENSG00000266997	2	AC090227.2	protein_coding	False	False
ENSG00000266998	1	AC111182.1	lncRNA	False	False
ENSG00000267000	1	AC016229.1	lncRNA	False	False
ENSG00000267001	1	AC006538.2	protein_coding	False	False
ENSG00000267002	4	AC060780.1	lncRNA	False	False
ENSG00000267004	1	AC018761.1	lncRNA	False	False
ENSG00000267006	1	AC008507.2	lncRNA	False	False
ENSG00000267007	1	AC012615.2	lncRNA	False	False
ENSG00000267011	5	AC011498.1	lncRNA	False	False
ENSG00000267013	6	LINC01929	lncRNA	False	False
ENSG00000267014	6	LINC01532	lncRNA	False	False
ENSG00000267015	1	AC023090.1	lncRNA	False	False
ENSG00000267016	1	AC111170.1	lncRNA	False	False
ENSG00000267022	1	AC067968.1	protein_coding	False	False
ENSG00000267024	1	AC008747.1	lncRNA	False	False
ENSG00000267026	5	AL136084.1	lncRNA	False	False
ENSG00000267027	1	AC011524.1	lncRNA	False	False
ENSG00000267028	1	TCF4-AS1	lncRNA	False	False
ENSG00000267030	1	AC011498.2	lncRNA	False	False
ENSG00000267033	1	AC020911.1	lncRNA	False	False
ENSG00000267035	1	AC015911.2	lncRNA	False	False
ENSG00000267038	1	AC105094.1	lncRNA	False	False
ENSG00000267039	1	AC016493.1	lncRNA	False	False
ENSG00000267040	6	AC027097.1	lncRNA	False	False
ENSG00000267041	6	ZNF850	protein_coding	False	False
ENSG00000267042	1	AC100793.2	lncRNA	False	False
ENSG00000267044	1	AC005757.1	lncRNA	False	False
ENSG00000267047	1	AC040977.2	lncRNA	False	False
ENSG00000267049	1	AC002398.1	lncRNA	False	False
ENSG00000267051	1	AP005229.1	lncRNA	False	False
ENSG00000267052	3	AC005050.1	lncRNA	False	False
ENSG00000267053	8	AC092296.2	lncRNA	False	False
ENSG00000267055	1	AC007001.1	lncRNA	False	False
ENSG00000267057	6	LINC01905	lncRNA	False	False
ENSG00000267058	1	AC006213.2	lncRNA	False	False
ENSG00000267059	2	AC005943.1	protein_coding	False	False
ENSG00000267060	7	PTGES3L	protein_coding	False	False
ENSG00000267061	1	AC090213.1	lncRNA	False	False
ENSG00000267062	1	AC018761.2	lncRNA	False	False
ENSG00000267063	1	AC006130.1	lncRNA	False	False
ENSG00000267064	2	UXT-AS1	lncRNA	False	False
ENSG00000267065	2	LINC02080	lncRNA	False	False
ENSG00000267069	1	AP005264.1	lncRNA	False	False
ENSG00000267070	1	AC026458.2	lncRNA	False	False
ENSG00000267072	2	NAGPA-AS1	lncRNA	False	False
ENSG00000267073	1	AC005256.1	lncRNA	False	False
ENSG00000267075	1	AC015818.8	lncRNA	False	False
ENSG00000267077	1	AC020663.2	lncRNA	False	False
ENSG00000267078	1	AC015802.1	lncRNA	False	False
ENSG00000267079	1	AP001269.2	lncRNA	False	False
ENSG00000267080	6	ASB16-AS1	lncRNA	False	False
ENSG00000267081	1	AC011507.1	lncRNA	False	False
ENSG00000267082	1	AC011472.1	lncRNA	False	False
ENSG00000267089	1	AC008543.4	lncRNA	False	False
ENSG00000267090	1	AC005789.1	lncRNA	False	False
ENSG00000267092	2	AC027307.1	lncRNA	False	False
ENSG00000267095	1	AC025048.1	lncRNA	False	False
ENSG00000267097	1	SLC14A2-AS1	lncRNA	False	False
ENSG00000267098	2	AC113137.1	lncRNA	False	False
ENSG00000267100	1	ILF3-DT	lncRNA	False	False
ENSG00000267101	7	AC090376.1	lncRNA	False	False
ENSG00000267105	1	AC011511.3	lncRNA	False	False
ENSG00000267107	8	PCAT19	lncRNA	False	False
ENSG00000267108	1	AP001029.1	lncRNA	False	False
ENSG00000267109	1	AC011990.1	lncRNA	False	False
ENSG00000267110	1	AC010327.2	protein_coding	False	False
ENSG00000267112	1	AC098848.1	lncRNA	False	False
ENSG00000267114	1	AC011481.1	lncRNA	False	False
ENSG00000267115	1	AC022148.2	lncRNA	False	False
ENSG00000267117	1	AC010525.1	lncRNA	False	False
ENSG00000267120	3	AD000671.2	protein_coding	False	False
ENSG00000267121	6	AC008105.3	lncRNA	False	False
ENSG00000267122	1	AC004490.1	lncRNA	False	False
ENSG00000267123	7	SCAT1	lncRNA	False	False
ENSG00000267124	2	AC016588.1	lncRNA	False	False
ENSG00000267125	2	AC012615.3	lncRNA	False	False
ENSG00000267127	7	AC090360.1	protein_coding	False	False
ENSG00000267128	2	RNF157-AS1	lncRNA	False	False
ENSG00000267130	1	AC008738.2	lncRNA	False	False
ENSG00000267131	1	AC005746.2	lncRNA	False	False
ENSG00000267133	2	AC011518.1	lncRNA	False	False
ENSG00000267134	3	LINC01924	lncRNA	False	False
ENSG00000267136	1	AP005131.1	lncRNA	False	False
ENSG00000267137	1	AC005901.1	lncRNA	False	False
ENSG00000267139	1	AC005262.2	lncRNA	False	False
ENSG00000267140	1	AC007998.2	protein_coding	False	False
ENSG00000267141	1	AC012615.4	lncRNA	False	False
ENSG00000267143	1	AP001120.2	lncRNA	False	False
ENSG00000267144	2	AC067968.2	lncRNA	False	False
ENSG00000267146	1	AC012301.1	lncRNA	False	False
ENSG00000267147	2	LINC01842	lncRNA	False	False
ENSG00000267150	1	AC006557.1	lncRNA	False	False
ENSG00000267151	5	MIR2117HG	lncRNA	False	False
ENSG00000267152	1	AC093227.1	lncRNA	False	False
ENSG00000267157	1	AC011499.1	protein_coding	False	False
ENSG00000267159	2	AC005379.1	lncRNA	False	False
ENSG00000267160	1	AC091152.2	lncRNA	False	False
ENSG00000267165	1	CHMP1B-AS1	lncRNA	False	False
ENSG00000267168	1	AC005837.2	protein_coding	False	False
ENSG00000267169	2	AC022098.1	lncRNA	False	False
ENSG00000267172	1	AC022031.1	lncRNA	False	False
ENSG00000267173	1	AC245748.1	protein_coding	False	False
ENSG00000267175	5	AC105094.2	lncRNA	False	False
ENSG00000267177	1	AP002505.1	lncRNA	False	False
ENSG00000267179	1	AC008770.2	protein_coding	False	False
ENSG00000267191	2	AC006213.3	lncRNA	False	False
ENSG00000267192	1	AC006116.4	lncRNA	False	False
ENSG00000267193	7	AC091151.1	lncRNA	False	False
ENSG00000267198	1	AC091132.4	lncRNA	False	False
ENSG00000267199	1	AP001029.2	lncRNA	False	False
ENSG00000267201	1	LINC01775	lncRNA	False	False
ENSG00000267202	5	AC090386.1	lncRNA	False	False
ENSG00000267204	1	LINC01782	lncRNA	False	False
ENSG00000267205	1	AC005954.2	lncRNA	False	False
ENSG00000267206	6	LCN6	protein_coding	False	False
ENSG00000267207	1	AC005884.1	lncRNA	False	False
ENSG00000267209	5	LINC01897	lncRNA	False	False
ENSG00000267211	1	AC003043.1	lncRNA	False	False
ENSG00000267212	1	AC018761.3	lncRNA	False	False
ENSG00000267213	4	AC007773.1	lncRNA	False	False
ENSG00000267214	1	AC092068.1	lncRNA	False	False
ENSG00000267215	2	AC040963.1	lncRNA	False	False
ENSG00000267216	1	ZNF8-ERVK3-1	lncRNA	False	False
ENSG00000267219	1	AC010504.1	lncRNA	False	False
ENSG00000267221	3	C17orf113	protein_coding	False	False
ENSG00000267223	1	AC005597.1	lncRNA	False	False
ENSG00000267224	1	AC005498.1	lncRNA	False	False
ENSG00000267226	2	AC104971.1	lncRNA	False	False
ENSG00000267228	7	AC012254.2	protein_coding	False	False
ENSG00000267231	1	AC005786.2	lncRNA	False	False
ENSG00000267232	1	AC012615.5	lncRNA	False	False
ENSG00000267234	1	AC092067.1	lncRNA	False	False
ENSG00000267238	1	AC093074.1	lncRNA	False	False
ENSG00000267239	1	AP001198.1	lncRNA	False	False
ENSG00000267240	1	AC011524.2	lncRNA	False	False
ENSG00000267243	6	AC005381.1	lncRNA	False	False
ENSG00000267247	1	AP005264.2	lncRNA	False	False
ENSG00000267250	1	AC011591.1	lncRNA	False	False
ENSG00000267251	2	AC139100.1	lncRNA	False	False
ENSG00000267252	6	LINC01255	lncRNA	False	False
ENSG00000267254	7	ZNF790-AS1	lncRNA	False	False
ENSG00000267255	1	AC011498.3	lncRNA	False	False
ENSG00000267257	1	AC105105.1	lncRNA	False	False
ENSG00000267259	1	ERVE-1	lncRNA	False	False
ENSG00000267260	2	AC020928.1	lncRNA	False	False
ENSG00000267261	5	AC099811.2	protein_coding	False	False
ENSG00000267262	1	AC011444.2	lncRNA	False	False
ENSG00000267265	5	AC011476.3	lncRNA	False	False
ENSG00000267269	1	AC010776.1	lncRNA	False	False
ENSG00000267270	6	PARD6G-AS1	lncRNA	False	False
ENSG00000267272	5	LINC01140	lncRNA	False	False
ENSG00000267273	1	AC008567.2	lncRNA	False	False
ENSG00000267275	1	AC020911.2	lncRNA	False	False
ENSG00000267277	1	AC024575.1	lncRNA	False	False
ENSG00000267278	6	MAP3K14-AS1	lncRNA	False	False
ENSG00000267279	2	AC090409.1	lncRNA	False	False
ENSG00000267280	5	TBX2-AS1	lncRNA	False	False
ENSG00000267281	2	ATF7-NPFF	protein_coding	False	False
ENSG00000267282	1	AC011481.2	lncRNA	False	False
ENSG00000267284	2	AC022031.2	lncRNA	False	False
ENSG00000267286	1	AP001198.2	lncRNA	False	False
ENSG00000267288	2	AC138150.2	lncRNA	False	False
ENSG00000267289	1	AC008752.2	lncRNA	False	False
ENSG00000267291	1	AC008649.1	lncRNA	False	False
ENSG00000267296	2	CEBPA-DT	lncRNA	False	False
